order,id,date,time,title,url,visitCount,typedCount,transition
1325,14721,12/7/2020,14:52:03,Final Report - Google Docs,https://docs.google.com/document/d/1I6Brn7V8ZPf-sjefJJVaH1fEqUj_HBd3lH1nJhjxuKs/edit,121,0,link
1326,14721,12/7/2020,14:52:03,Final Report - Google Docs,https://docs.google.com/document/d/1I6Brn7V8ZPf-sjefJJVaH1fEqUj_HBd3lH1nJhjxuKs/edit,121,0,link
1327,14721,12/7/2020,14:52:03,Final Report - Google Docs,https://docs.google.com/document/d/1I6Brn7V8ZPf-sjefJJVaH1fEqUj_HBd3lH1nJhjxuKs/edit,121,0,link
1328,14721,12/7/2020,14:52:02,Final Report - Google Docs,https://docs.google.com/document/d/1I6Brn7V8ZPf-sjefJJVaH1fEqUj_HBd3lH1nJhjxuKs/edit,121,0,link
1329,14720,12/7/2020,14:52:02,Untitled document - Google Docs,https://docs.google.com/document/create?usp=drive_web&ouid=105206967291332616010&folder=190G844eH6WxPs6XXSYyEy00cTJNSIaSI,2,0,link
1330,14720,12/7/2020,14:52:01,Untitled document - Google Docs,https://docs.google.com/document/create?usp=drive_web&ouid=105206967291332616010&folder=190G844eH6WxPs6XXSYyEy00cTJNSIaSI,2,0,link
1331,14718,12/7/2020,14:50:18,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.ga7b919b51e_0_2,5,0,link
1332,14713,12/7/2020,14:50:18,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaecd265a44_0_38,8,0,link
1333,13737,12/7/2020,14:49:35,How to Clean Text for Machine Learning with Python,https://machinelearningmastery.com/clean-text-machine-learning-python/,4,0,auto_bookmark
1334,14718,12/7/2020,14:45:55,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.ga7b919b51e_0_2,5,0,link
1335,14719,12/7/2020,14:45:54,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.ga7b919b51e_0_7,1,0,link
1336,14718,12/7/2020,14:45:46,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.ga7b919b51e_0_2,5,0,link
1337,14717,12/7/2020,14:38:09,sturdy-couscous/schema.json at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/main/sturdycouscous/bouneschlupp/schema.json,2,0,link
1338,14065,12/7/2020,14:38:08,sturdy-couscous/sturdycouscous/bouneschlupp at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/bouneschlupp,21,0,link
1339,14717,12/7/2020,14:38:08,sturdy-couscous/schema.json at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/main/sturdycouscous/bouneschlupp/schema.json,2,0,link
1340,14065,12/7/2020,14:38:08,sturdy-couscous/sturdycouscous/bouneschlupp at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/bouneschlupp,21,0,link
1341,14065,12/7/2020,14:38:05,sturdy-couscous/sturdycouscous/bouneschlupp at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/bouneschlupp,21,0,link
1342,9303,12/7/2020,14:38:04,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1343,14065,12/7/2020,14:38:04,sturdy-couscous/sturdycouscous/bouneschlupp at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/bouneschlupp,21,0,link
1344,9303,12/7/2020,14:38:04,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1345,9303,12/7/2020,14:38:02,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1346,9304,12/7/2020,14:38:02,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
1347,9303,12/7/2020,14:38:01,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1348,9304,12/7/2020,14:38:00,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
1349,9304,12/7/2020,14:38:00,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
1350,9303,12/7/2020,14:37:59,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1351,9303,12/7/2020,14:37:58,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1352,6619,12/7/2020,14:37:52,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
1353,6619,12/7/2020,14:37:52,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
1354,9303,12/7/2020,14:37:45,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1355,9303,12/7/2020,14:37:44,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1356,14716,12/7/2020,14:37:43,sturdy-couscous/sturdycouscous/resources at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/resources,4,0,link
1357,14716,12/7/2020,14:37:42,sturdy-couscous/sturdycouscous/resources at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/resources,4,0,link
1358,9303,12/7/2020,14:37:42,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1359,9303,12/7/2020,14:37:39,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1360,9304,12/7/2020,14:37:39,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
1361,9303,12/7/2020,14:37:38,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1362,9304,12/7/2020,14:37:36,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
1363,9304,12/7/2020,14:37:36,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
1364,9303,12/7/2020,14:37:36,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1365,9303,12/7/2020,14:37:28,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1366,6619,12/7/2020,14:37:27,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
1367,9303,12/7/2020,14:37:27,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
1368,6619,12/7/2020,14:37:27,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
1369,6619,12/7/2020,14:37:22,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
1370,5619,12/7/2020,14:37:17,GitHub,https://github.com/,38,32,typed
1371,10365,12/7/2020,14:33:01,HTML Links Hyperlinks,https://www.w3schools.com/html/html_links.asp,2,0,link
1372,14715,12/7/2020,14:32:59,html link - Google Search,https://www.google.com/search?q=html+link&oq=html+link&aqs=chrome..69i57j35i39j0i433j0l4j69i60.1351j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
1373,8688,12/7/2020,14:31:43,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.g9f25fb35d7_1_278,9,0,link
1374,14064,12/7/2020,14:31:42,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaecd265a44_0_33,64,0,link
1375,8688,12/7/2020,14:31:41,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.g9f25fb35d7_1_278,9,0,link
1376,14713,12/7/2020,14:31:40,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaecd265a44_0_38,8,0,link
1377,14714,12/7/2020,14:31:39,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaecd265a44_0_43,7,0,link
1378,14713,12/7/2020,14:31:35,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaecd265a44_0_38,8,0,link
1379,8688,12/7/2020,14:30:55,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.g9f25fb35d7_1_278,9,0,link
1380,14064,12/7/2020,14:30:52,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaecd265a44_0_33,64,0,link
1381,14712,12/7/2020,14:29:23,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaee115e2f5_0_5,2,0,link
1382,14587,12/7/2020,14:23:25,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM/thread/C016VA13CKS-1606878395.020200,7,0,link
1383,14711,12/7/2020,14:23:16,Slack | w202-project-janani-robby-isabelle | UC Berkeley School of Information,https://app.slack.com/client/T0WA5NWKG/G01CUJ43JGJ/thread/C016VA13CKS-1606878395.020200,2,0,link
1384,14587,12/7/2020,14:14:29,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM/thread/C016VA13CKS-1606878395.020200,7,0,link
1385,14711,12/7/2020,14:12:19,Slack | w202-project-janani-robby-isabelle | UC Berkeley School of Information,https://app.slack.com/client/T0WA5NWKG/G01CUJ43JGJ/thread/C016VA13CKS-1606878395.020200,2,0,link
1386,14710,12/7/2020,14:10:53,MICSw202 Final Project - Google Slides,https://docs.google.com/presentation/d/1cfRhjazEDi99olx9sJShoT1geeag1V1BYuE5307iSUc/edit#slide=id.gaee115e2f5_0_0,2,0,link
